date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:39:07	101358/101358	---M--	200	added ('OK')	image/png	etag:%2248840473529d0cb40ecf7027caa4cd44%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/809e9f6400ff.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/809e9f6400ff.png	(from https://www.classcentral.com/institution/google)
06:39:09	45691/45691	---M--	200	added ('OK')	image/png	etag:%2229047818f0c1e8fe5f3e2560576efe93%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/92dcbaeee96e.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/92dcbaeee96e.png	(from https://www.classcentral.com/institution/google)
06:39:09	313916/313916	---M--	200	added ('OK')	image/png	etag:%22e8597d192405a7180e686e9b021e73ad%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db6137c8f6de.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db6137c8f6de.png	(from https://www.classcentral.com/institution/google)
06:39:11	59492/59492	---M--	200	added ('OK')	image/png	etag:%22c3cc572c0dfc24881b634cf2d09b1961%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/23f5d88eaaca.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/23f5d88eaaca.png	(from https://www.classcentral.com/institution/google)
06:39:11	175218/175218	---M--	200	added ('OK')	image/jpeg	etag:%22810a54261f569c3bc73c62436e21c923%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fc7db8441ae0.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fc7db8441ae0.jpg	(from https://www.classcentral.com/institution/google)
06:39:13	988754/988754	---M--	200	added ('OK')	image/png	etag:%2296adc2047692f720fdbec8b52cf364e2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f2ae9f6f034a.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f2ae9f6f034a.png	(from https://www.classcentral.com/institution/google)
06:39:15	313916/313916	---M--	200	added ('OK')	image/png	etag:%22e8597d192405a7180e686e9b021e73ad%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7fa4d484a028.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7fa4d484a028.png	(from https://www.classcentral.com/institution/google)
06:39:17	755583/755583	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2001:09:16%20GMT	https://www.classcentral.com/institution/amazon?page=2	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/institution/amazon4658.html	(from https://www.classcentral.com/institution/amazon)
06:39:17	2424/2424	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2019:43:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Famazon-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=36e2a4db8b5fa7df93b69f59a924a325	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/amazon-hzb305.png	(from https://www.classcentral.com/institution/amazon)
06:39:18	91139/91139	---M--	200	added ('OK')	image/png	etag:%2283a75db41b70a5ebaf7f3f8e543c005a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/04ff0d8a60c8.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/04ff0d8a60c8.png	(from https://www.classcentral.com/institution/amazon)
06:39:20	165248/165248	---M--	200	added ('OK')	image/png	etag:%22061c39a762806734abfb32bb0d372ed1%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f92ab1aa593e.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f92ab1aa593e.png	(from https://www.classcentral.com/institution/amazon)
06:39:20	47721/47721	---M--	200	added ('OK')	image/jpeg	etag:%229a8a46cb0f44b2dcf8eee641dbfd0155%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/214faa03fa55.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/214faa03fa55.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:22	169924/169924	---M--	200	added ('OK')	image/png	etag:%2218441005166d4a229031049c6e3997d7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8cd00061f1d8.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8cd00061f1d8.png	(from https://www.classcentral.com/institution/amazon)
06:39:22	22741/22741	---M--	200	added ('OK')	image/jpeg	etag:%2232e437e3ff78b6e9a8e33421af525944%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e32687fd816.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e32687fd816.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:23	49227/49227	---M--	200	added ('OK')	image/jpeg	etag:%22fbec9827c00fb79941a6d23a48a8e915%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c3e7a79e2462.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c3e7a79e2462.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:24	19893/19893	---M--	200	added ('OK')	image/jpeg	etag:%22993e4c72043775fd2cba6c6d608d559c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d6b5f23a879.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d6b5f23a879.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:25	29552/29552	---M--	200	added ('OK')	image/jpeg	etag:%2291eaa4d73ff0f4ec4ce7c152cb2a0e02%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dcd9fc984bc1.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dcd9fc984bc1.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:26	16254/16254	---M--	200	added ('OK')	image/jpeg	etag:%2216f10e94aaf0ea0ad0999d44da2d7299%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c91b528c0e31.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c91b528c0e31.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:27	13354/13354	---M--	200	added ('OK')	image/jpeg	etag:%2273cc43025aea5e342e78d31bc5142d74%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/da8ff305c275.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/da8ff305c275.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:28	9374/9374	---M--	200	added ('OK')	image/jpeg	etag:%22a70ba8f1bc2f494723d54eeb1070e099%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c661af15634e.jpeg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c661af15634e.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:29	9374/9374	---M--	200	added ('OK')	image/jpeg	etag:%22a70ba8f1bc2f494723d54eeb1070e099%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/deff929f44ba.jpeg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/deff929f44ba.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:30	9442/9442	---M--	200	added ('OK')	image/jpeg	etag:%223cae68111b9f4b69ef7f887cc20bd665%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8469f71b2196.jpeg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8469f71b2196.jpg	(from https://www.classcentral.com/institution/amazon)
06:39:32	116488/116488	---M--	200	added ('OK')	image/png	etag:%22e39464c5cd65288f1b71d81a35a9cb72%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/aa463e17208f.	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/aa463e17208f.png	(from https://www.classcentral.com/institution/amazon)
06:39:33	5659/5659	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2001:09:33%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/categories/686	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-json/wp/v2/categories/686.json	(from https://www.classcentral.com/report/category/best-courses/)
06:39:33	125892/125892	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:08:40%20GMT	https://www.classcentral.com/report/category/best-courses/page/2/	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/category/best-courses/page/2/index.html	(from https://www.classcentral.com/report/category/best-courses/)
06:39:34	12146/12146	---M--	200	added ('OK')	image/png	etag:%2263e11f88-2f72%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/CSS-Animation-BCG-Banner.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/02/CSS-Animation-BCG-Banner.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:35	7142/7142	---M--	200	added ('OK')	image/png	etag:%2263e1282f-1be6%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/resume-pic-150x150.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/02/resume-pic-150x150.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:35	16650/16650	---M--	200	added ('OK')	image/png	etag:%2263d8a32a-410a%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/ASL-BCG-Banner-1024x512.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/ASL-BCG-Banner-1024x512.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:37	25473/25473	---M--	200	added ('OK')	image/png	etag:%2263d84cd4-6381%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/Kubernetes-BCG-Banner.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/Kubernetes-BCG-Banner.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:38	26234/26234	---M--	200	added ('OK')	image/png	etag:%2263cf7fcc-667a%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/Fashion-Design-BCG-Banner-1024x512.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/Fashion-Design-BCG-Banner-1024x512.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:39	21569/21569	---M--	200	added ('OK')	image/png	etag:%2263cff8b9-5441%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/Elixir-BCG-Banner.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/Elixir-BCG-Banner.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:40	11115/11115	---M--	200	added ('OK')	image/png	etag:%2263cd56e2-2b6b%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/Negotiation-BCG-Banner_2.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/Negotiation-BCG-Banner_2.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:40	4445/4445	---M--	200	added ('OK')	image/jpeg	etag:%22625199f6-115d%22	https://www.classcentral.com/report/wp-content/uploads/2022/04/Naveena-Vinny-Image-150x150.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2022/04/Naveena-Vinny-Image-150x150.jpg	(from https://www.classcentral.com/report/category/best-courses/)
06:39:41	9319/9319	---M--	200	added ('OK')	image/png	etag:%2263bfb7ae-2467%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/SketchUp-BCG-Banner-1024x512.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/SketchUp-BCG-Banner-1024x512.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:42	10244/10244	---M--	200	added ('OK')	image/png	etag:%2263b918cb-2804%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/COBOL-BCG-Banner.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2023/01/COBOL-BCG-Banner.png	(from https://www.classcentral.com/report/category/best-courses/)
06:39:44	36455/36455	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2001:09:44%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/84167	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-json/wp/v2/posts/84167.json	(from https://www.classcentral.com/report/online-learning-deals/)
06:39:44	2733/2733	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2001:09:44%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fonline-learning-deals%2F	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-json/oembed/1.0/embed886e.json	(from https://www.classcentral.com/report/online-learning-deals/)
06:39:46	2868/2868	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Feb%202023%2001:09:45%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fonline-learning-deals%2F&format=xml	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-json/oembed/1.0/embed560b	(from https://www.classcentral.com/report/online-learning-deals/)
06:39:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Feb%202023%2001:09:46%20GMT	https://www.classcentral.com/report/?p=84167	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/index5a97.html	(from https://www.classcentral.com/report/online-learning-deals/)
06:39:47	11603/11603	---M--	200	added ('OK')	image/png	etag:%2263a9a2d2-2d53%22	https://www.classcentral.com/report/wp-content/uploads/2022/12/online-learning-deals.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/wp-content/uploads/2022/12/online-learning-deals.png	(from https://www.classcentral.com/report/online-learning-deals/)
06:39:48	1266/1266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jan%202017%2011:23:28%20GMT	https://secure.gravatar.com/avatar/969858080f76e1271c3e618cc09e6d0a?s=35&d=mm&r=g	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/secure.gravatar.com/avatar/969858080f76e1271c3e618cc09e6d0ae843.jpeg	(from https://www.classcentral.com/report/online-learning-deals/)
06:39:50	742728/742728	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2001:09:49%20GMT	https://www.classcentral.com/university/harvard?page=2	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/university/harvard4658.html	(from https://www.classcentral.com/university/harvard)
06:39:50	2077/2077	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2014:15:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fharvard-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=175e0e9f392e4efdb1bf1624448d3272	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/harvard-hzc104.png	(from https://www.classcentral.com/university/harvard)
06:39:51	15146/15146	---M--	200	added ('OK')	image/png	etag:%2255d0db5fb8d05b6978bf29d20599c6e4%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f6bc358c3aba.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f6bc358c3aba.png	(from https://www.classcentral.com/university/harvard)
06:39:52	9887/9887	---M--	200	added ('OK')	image/png	etag:%224c7d4ac50978f376b558cd73b0204631%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8ff8bdad1f2a.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8ff8bdad1f2a.png	(from https://www.classcentral.com/university/harvard)
06:39:53	28619/28619	---M--	200	added ('OK')	image/jpeg	etag:%22b4b571ec3586e8daa863e8d87848eae6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3811b692eb4f.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3811b692eb4f.jpg	(from https://www.classcentral.com/university/harvard)
06:39:54	17577/17577	---M--	200	added ('OK')	image/jpeg	etag:%226346132a0246419851b343b49716453d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c038c7bed199.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c038c7bed199.jpg	(from https://www.classcentral.com/university/harvard)
06:39:55	13394/13394	---M--	200	added ('OK')	image/jpeg	etag:%226d95a1a5a03cec55f8b373982604433e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6c4b9ff4f5ca.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6c4b9ff4f5ca.jpg	(from https://www.classcentral.com/university/harvard)
06:39:56	18927/18927	---M--	200	added ('OK')	image/jpeg	etag:%2265e61179aaf99cff24795a3c298478c4%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d127946227d6.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d127946227d6.jpg	(from https://www.classcentral.com/university/harvard)
06:39:58	743094/743094	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2001:09:58%20GMT	https://www.classcentral.com/university/iit-kharagpur?page=2	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/university/iit-kharagpur4658.html	(from https://www.classcentral.com/university/iit-kharagpur)
06:39:58	1445/1445	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:30:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fiit-kharagpur-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=0a9c90c30879d15c11c66015084f5301	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/iit-kharagpur-hzb684.png	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:00	48486/48486	---M--	200	added ('OK')	image/jpeg	etag:%22c562dfea28693e77098994052c045871%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8b23e024bc70.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8b23e024bc70.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:00	18823/18823	---M--	200	added ('OK')	image/jpeg	etag:%2254fbbadf0af80853328ab4e2da10e77c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f6da57273dfb.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f6da57273dfb.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:01	3236/3236	---M--	200	added ('OK')	image/jpeg	etag:%2203a58c1d132036d726113a0b187beb84%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d1286ada86f.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d1286ada86f.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:02	16485/16485	---M--	200	added ('OK')	image/jpeg	etag:%2225f699bf96466dd3a514fc92f09ffceb%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95d3857a85ba.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95d3857a85ba.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:03	39431/39431	---M--	200	added ('OK')	image/jpeg	etag:%22f7cb49a4d5b0d345c8d106d2f972cfa5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0c85434e59fa.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0c85434e59fa.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:04	64833/64833	---M--	200	added ('OK')	image/jpeg	etag:%222e5e6bb56cbea0dc760789e06616fa42%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2fd42d376c68.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2fd42d376c68.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:05	2856/2856	---M--	200	added ('OK')	image/jpeg	etag:%22854e21fd726728af28a7875e3526981e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/accecb6dc3a7.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/accecb6dc3a7.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:06	22380/22380	---M--	200	added ('OK')	image/jpeg	etag:%22c2f4e1f469c64d453c834f24b7b2ee20%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8d54d95201e8.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8d54d95201e8.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:07	4746/4746	---M--	200	added ('OK')	image/jpeg	etag:%22b6bb7355bb268861d0dadc3d191e27be%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/70c1f9a14500.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/70c1f9a14500.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:08	22542/22542	---M--	200	added ('OK')	image/jpeg	etag:%222a9d4e9528c8c1588f8daa71af9dac58%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/18c88dbfa7ea.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/18c88dbfa7ea.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:09	8729/8729	---M--	200	added ('OK')	image/jpeg	etag:%2267f09b3ad5aead458b131b1f622a38d6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f234814a92b7.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f234814a92b7.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:10	46299/46299	---M--	200	added ('OK')	image/png	etag:%22e95fb988ddf8ca4d66a48981635b35e6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/664ab33e2fcd.png	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/664ab33e2fcd.png	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:11	12656/12656	---M--	200	added ('OK')	image/jpeg	etag:%2201a08288dc5cfe51db803675f71aa7e5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2d1f0f14da0.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2d1f0f14da0.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:12	15346/15346	---M--	200	added ('OK')	image/jpeg	etag:%225b66cafe5846c7eefff0508b16b8ffe1%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3132bcad646a.jpg	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3132bcad646a.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
06:40:15	751538/751538	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2001:10:14%20GMT	https://www.classcentral.com/university/rice?page=2	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/university/rice4658.html	(from https://www.classcentral.com/university/rice)
06:40:15	1035/1035	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2019:45:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Frice-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=0c9b4fd456b87c007643e860f4567c33	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/rice-hz8b6d.png	(from https://www.classcentral.com/university/rice)
06:40:16	29/29	---M--	403	error ('Forbidden')	text/html	date:Wed,%2015%20Feb%202023%2001:10:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fd3f1iyfxxz8i1e.cloudfront.net%2Fcourses%2Fcourse_image%2F7edef2c71a55.jpg?auto=format&blur=200&cs=strip&fit=crop&h=380&ixlib=php-3.3.1&px=16&w=535&s=2a3d64ece3ab489aa639d53afed6cbaf	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7edef2c71a55.7b81e54.delayed	(from https://www.classcentral.com/university/rice)
